address,mav_amount
0xfaa82f780179be6b332c3c34b675d7c5a537ae9e,90869
0xee77ab619e23983c336b71dcecfcf50a3e1c0c78,90869
0x7329ee4f4a0425322bec4a02714cc3bbbfce5f06,90869
0xd332289ad25cdec2920d58c34df85be09cb81619,90869
0xbfad8f7175e5a5a7d47bfadbce23791779dab25f,90869
0x954e128f3e3d85ba3adafb9d53e7c060833e2bb0,90924
0xfd840bdbf7a8866e1e9f5dc717cc9909343aa70d,90924
0x2c2322103003f4db72b3227ede703da036d2d459,90924
0x42e4f53b09250bbbff141b4c7efdff2ad9873ed0,90869
0x300d9038c2720f519a2c07dbbff453a6311c0eff,90869
0x9d03c71bc5fcbceca6a87432efaf59eed6fbf3ea,90869
0x5348c8efcbaa2000813f2226b0fcd69b2b852ee1,90869
0xb5b83c745383fe079a56171e929ce19a50f2a12d,90869
0xac85e6c4dc1969c5573e69fa83baf49f01348f53,90924
0x29bec842430930de7a8a1a6d95e739ff824f2c08,90869
0xa4d84634771f56c2b575e589d606cf51771f7138,90869
0x0b6ecd7a16709cd3308b21fd6dc69c38a0f0559c,90924
0xfbe4b8a45b43c314a3bf28fd6848d4698ffe2a85,90869
0xfb083fdff8a086e55bdf4ccc5bc7a0bc765f4c5e,90924
0xcf15ddeff80404c746ef705d73eb94daf13c2a19,90869
0xdbdf70689cb64b096c5291843936c56731e8240b,90924
0x517a83c2de108ac633212afe23d51aac3e50c86d,90869
0x13069eaddf4d50ec08c94e831d7740e756837f57,90869
0x6ef73971e55bd2189bace6ac4dce82bcd09bd9cf,90869
0xc8f8d3fd1ea7d2c6b82491406ed088f3cfa8b999,90869
0x71e3337a599d4dc3212fdd562e9a9bbe2921924d,90924
0x8b11b899a65e2e36372fa86f3f1ef52d01791691,90869
0xcec87c07a6946ec56e4efcc22adc040b4c4c4fbc,90869
0x29f889fac52a05386073bba0e047f4873c6e0e0b,90869
0x1ff8b6ac66dbadeecdafdbad1f2a5b618c8bbcce,90869
0x79bb3336232c51c481f097b8724edab8d099e288,90924
0x9e1e5f45b881c86b6a9b25026acfe007ad2e854f,90924
0x8a6d617a45c9031dc16ed5b340d947bc71b323c5,90869
0x23606d3a1c297f8bbdea0f4a9b3285e35f3a9ecf,90869
0x09a0427c79517b80976515e0c5aa1eacbf881001,90924
0x0d24d37d73df5e45638fb71ab39795adfe0409eb,90869
0x90e96bb8955a2e19d5659c68cbe6fa43c8c4ce2d,90869
0xf57e2d8bcd65c73ebbe4e955456e29978064941c,90869
0xf9454638f98c35b429a9ecd19fabe7578ce56684,90924
0xee24b841f40e5b2504f44a209cd2eeb64c597355,90869
0x270b088cd6f07b92043454851d98303017d3ad05,90869
0x981e595300b9098eb2285f438b39906c826dfaa3,90869
0x0b4c510ad6cfe929f28ccffa74ea18bdb2026b91,90924
0x55c3ad0213af486c3deb57c96c3207a349a116b7,90869
0x9e811cafa01f9a98b5be26942c594d98257024be,90924
0xb314fcf5ebb2bedbac19e039da67bfcc8fcf533f,90869
0x4e00a71bb8b89a082a8bdc037454bce96a8701f8,90869
0x723c74f0d0a13085327c475900f8e657ac8129f9,90869
0xcf681cb826beaf9feea526fa40ce5c1f165c0e99,90869
0x20722a0f640cdbbc95b54178da9480d1df2f0863,90869
0xa7c28b44b1d935e87fde7cc0849918c1e4b1f108,90869
0x9528d4d8d7b50d9be7b46da2bc4541720515b28a,90924
0xb817c854793d34d5ad60b81c12de773b32d91aa4,90869
0x83d384b3d4e5291ecf0008a17539e4f45c9d7731,90869
0xa709ff3b001acab3e9a30216f5d0141ebea2aa12,90924
0xf16983b56a28cba1b567b5ef16f615f864afad67,90869
0x06391b6dcdc84a9a4240bc80177d7b33e78328cc,90869
0x34f3c631252c78b6b625f284fd1a216553c2abef,90869
0xfdb2ce1ba4e58d84f86d4807cdc466da372bef75,90869
0xfc0144c2a63cf1990593489bdbecf18eb6e1aef1,90869
0xaf79ee26ce3f57a008ae739bcf0996a2fb9c6626,90869
0xe17b279d3891b48c36ef616a5f70a586e80b5b98,90869
0xd8f3e846e3f969dd253aaad42dd16495f19d70cb,90869
0x562bce458c32da65ee4552bbbeb124f12607e2b2,90869
0x51f8d3875c0fdb3a36de5cf24dd359f4700fff16,90924
0x82d5b92ffee808e9e806d09d208e6448236d190f,90869
0x37c485db95c2b933414537ad497eceefdb339fb4,90869
0x3cec8ac34f40a0579e448254c7121fe2e45e6417,90924
0xa62e276e7767f1393cd2aa682eea3b4c47dce86a,90869
0x687209d99bc26877561abcea522d85667cafd878,90869
0xdca775b290048ba46b6853b2711c278a65d758b5,90869
0x367c88f0025ea783986ed92b01c551b62c1c88d5,90924
0x627e658cf6796bc6089a96f822c9f44a09d54e11,90924
0xbbca1093f731fb2e4a3625deb1967e6fc9127ffe,90924
0x1566d685e2149a89eb94b87dc88772069f1d60e3,90869
0xa509c5cc2c4e5d1c49de151f3aacd88db28cc392,90869
0x05ea58ae1bb523910ff4ddd8df7c57b2215299e1,90924
0x5b58495ecc5ec13c66f405dc862c4505576a2a30,90869
0x65f48e133129272690652824cd8056533392fe15,90869
0x0f39a234676a145a1a944c6666b500ac8a16d74f,90869
0x114e3e4d7fe8dd70d1fd344aeb35ab5d6e22eaea,90869
0xf7287d45e290d11858d113fd0250b1c2c6aab044,90924
0x9b4ebd104a9ee6695e6466759c2c771c54d9d1c5,90869
0x2cc421a1346ec7f4aa3709caad405898d6205b65,90869
0x3b37540447a0cd5d3272b13a254cf42ef43515a9,90869
0xf687c777f92e62b1aa9159972b074adb59ae96d2,90924
0xf01904fa9745caebe3b66d55850f8f33112ae39b,90869
0xa77fdc789b3b8c8ea7a311c9db8f4936e4772d40,90869
0xe173fadf2ce1340f7d199423dc4111012806aa8f,90869
0xa1613a8e77a39db9c5d0067c6b6aa43ac2164eb9,90869
0xe3f9db547a3e44a001d4b2c1910f6d0743827028,90924
0x5117168617c6e5a6ae98e37df29ed2d56abd16f8,90869
0xf79ff30828a23af27e8533a6091f46ab9e951539,90869
0x2429bb455f3611580446b180810088eacd16196b,90924
0xe94aa5e19ebf80c95fd1d55702cfd30c6a1e2248,90869
0x7b1e8b4c96982d828ec3d99bb4d5951ac62d94a5,90869
0x1aee6a32945c1cbdf2884f709f99f3f6a2a4c117,90869
0x1c59bdea97b8497a99abfd5179bced932cc671e9,90869
0xe1023d10e88ddf1956148b438656a47f6963abbb,90924
0x91d2cca2715e47eb3b763d47acbcb1066e019441,90869
0x32d548fac13ab8219a93e5a25881d60ddc18c699,90869
0xb7d3789a5eede8da88af1609274ac7488bf6a057,90869
0xfd73d18cf5372084ebe4a6d40f19b88019317f28,90869
0x9dc9376052d13a7d746715273986d2414135ebbd,90924
0x97bbd8fadf0cd7e7fe1a4abc3d45952a979f8f5d,90924
0x1f82cfcd6a494c4da544c5aaaf79bcc054d6d52b,90869
0xdfb353a243c57a4b983f798384d4afdcc9d0c0a9,90924
0xf8a099545c0f2c3d3e547c048c2f5589e53b54d5,90869
0x4a3c57eb6e8c63f8fde063a29d9b1e39b1a691b9,90869
0xffba913bb056544b75e57312ec3eae2528c285e1,90869
0x83f0ae9b96b57d73fd4ef03bf65d370db76ab550,90869
0x17ded217df34c01b0b8160a0ee7adf4329a2aeae,90869
0xb0cd2661a534a3fe22adf297476f2ced8cc56df9,90869
0xc7485ca601f927aaf26226f7598a4ad2dca01561,90869
0xd42c09af368f50f42f37be73bf2c15c922747897,90869
0xbfc59f03368822bf381c1995df910a24300a23ab,90924
0x41f3cbbaa1eda77ecce61e3f6814a843f77cd1ed,90869
0x0826cb102de7616823cb19b0038e1af91b262a0f,90869
0x2d2538cea6a3b72fee404cfb320269aa51920a1e,90869
0xa6d6168fb73a48a4d989a35215507f49b0e5fb52,90924
0x631658426597e2b3bae5f14db6dda2fec38822d0,90869
0x020f54e0da3a9f1470c1629ad831be1936ad7550,90869
0xf9cdbb069c160b44e76ead9b93360b4a551a42da,90869
0xab3029d2d52030385f5bc94e7b25cb14f17d7f81,90869
0x6cb0f69f162743f0a9f30fe30d1b7caab1b684da,90869
0x45b1827e9aa31f9de17bdad0fe0eecefff086207,90924
0x130807fdac26ba3464b26aa36d2f2cd93a307370,90869
0x46ebbae1b8670a6393ac9ce0b1869259af4bf621,90869
0x3ffc8b9721f96776bef8468f48f65e0ca573fcf2,90869
0xad9415960159dfeb971ec99d37f70189374bbe39,90869
0x3c7b4f6d655557f161b0b802f3200d04c2c7ae58,90869
0x4e8b760d734eb35b69a008ef51974f7305282a36,90869
0x92f4612f10c96aa277a46278b5718c344271aebd,90869
0x4c4f8b92c451b836459d23e46bc4187495dc174d,90869
0x06e84ad48a328e2b7c4dfb172c4edfb9fba6bd9b,90869
0x982a1fde980e291e921fad931f2ae73d33d246ae,90924
0x6dc7ac639d56d8665b992fbc3d79fae4ec591156,90869
0x41f9c23bbf27e0c53b10570fa4bf257bce7649d9,90869
0x9c994884def496f5adc41c894fe3dbaf04d5ff0e,90869
0xd9eeeb7af264dcded9cf012f54a643bf03adc70f,90869
0xa55f7afa7c7df573569d35848486b59dd38d7911,90869
0x7b565f4cc6fdc0229106723ad39ba955763424b4,90869
0x3bed7992ac45d31bbcd37d2fd793e2229ddd16aa,90869
0x73967e248fd2a70131ced814b14ab970e582e5e5,90869
0xd460ccb69892419a3095e92b99a6f781994da6ee,90869
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,90924
0x63967b662d097be2ffe0eab61d55ee4b32a69fa4,90869
0xb1d8e51ad188929d6888fdf812c65722040eb6da,90869
0x5fa58fa419ad5b09d72fbfe8b0c00c485624a156,90869
0xea936c53422e53a148033a858c50f4eea0511c89,90869
0x8e3548961748f21670cb5c38a70bea2a400b16ef,90869
0xe52af5edaa005901acf4509e3b7bfb7d2b431bf3,90869
0x61ecbafeb82b778592a6f8c6ec6b6f5b39fbcbd7,90869
0xbeb0b8e1d48361fee16db7f6f928a7bef6d57937,90869
0xc000ab3e746e69f417698cb60dc1b20dd5f8f62a,90924
0x26e1c74f2fc8d762da3ba04d2e6e9cca1c237dd7,90869
0x5cd2e9e368fa541330b0736126f14a0304759208,90869
0x1cdeaf46bede7252ee3bde7d7d9d07cb2338551f,90869
0x9a0fad09fe4efb7bfa3387cf548b1c5d023be8de,90869
0x24a4b772ff51796637cf141c510049149fd12e52,90869
0x346b11990ea0568ffcf5fedb94f225e90b9ee4a5,90869
0x7bb9c3a6958184b9d483a9fa736a27eedc15c73c,90869
0x7d3b88e22725216a2c3cfff54db4589b6dfd2856,90869
0x71f9f62fc8677386cf01ccba4f9e9952e14b5b9e,90869
0x05d1eacfa662a264bde2f4f8f2c7242e52ce5c36,90869
0x94308832672c4e616503dc2010b605ff9057b96a,90869
0x18e621c208cc3063de1614360f15540feb79c189,90924
0xf187747030ca46f309714bf0ba55fb2a35f08d68,90869
0xe33dd480832cce42be153cb2ed063b6d6ab48edc,90924
0x9a7ea3a941868e391ca31931f70a76288813475f,90869
0x088e11cf7030680f1e889de192d2c27c391076bd,90924
0x2c824314e163a7d392bcca543701050a689adc29,90869
0xcaa866eb6b04f3ad04bf20457b9e32f2916270ef,90869
0xaf6540072ad3b06e1a144cfa6a5dddd1e53636f1,90869
0x8cc55149abaf30236ff97a9f2a0eda6438263e65,90869
0x1843d243dd3faf96c2016ebbfbea973d71f6d611,90869
0x8410a44cf08b49d8f990e22e28f4966a91cda797,90869
0xb3d740cc52971143e57c220303eb9f35622881bc,90869
0xe0b7bdc516524bf6fe824b3d04f5c6b811bab2a6,90869
0x107147bbf9b61b235d88ae320ac21c113150db81,90869
0xe05b82be1f4b666bfcc0c9b79776d71caa3f5c81,90869
0x6dea2b37104cb35de11acdd5e2068835eaa1f392,90869
0x12c162d1a60b518fee11686044210fffc14b71d4,90869
0xbc1b385cbe577d06bfa5b7f19f2b066507d3bef4,90869
0xdae9285aa4546abdfe49c6ca21dc49b9961f5be8,90924
0xcf3ad6c9d1839705bac02fb3701a933ecd9ab9e8,90924
0x4297c98ab926cec0b71d533c70663983d4bf7db6,90869
0xaea24207f2bf25ca97bdd3e71bf09d180c231156,90869
0x590c673a9803748bf412ccea5fedf71aeda3eeb5,90869
0x2e4bfdf06bf231fd6f069bce1780af93b4533354,90869
0x8d3335f06a1121eee9d57d68dc80c226a1aa952f,90869
0x39fac892124613cd62236ce8e9d8abda58778eee,90869
0x3ec42605a9adf43d54b6ed073d645dae94561184,90869
0xf7119ad86a27ea0b06c91904e26b016322d2b4c6,90869
0x0544f1ab9b1c7219d4e733638faa8b8050c5ed7a,90869
0xa9acee048b2a35b35ed912b8a00d94ca97f36fde,90869
0x656adda9029c3e7e1edcf26a62b9ab7b6ae505ac,90869
0x44655054a83ef44ce1dbec50e138e52b323866ee,90924
0xb6a66a27d761030e1a2fab608945a0319cde0423,90869
0x7282b02bd7bd06c446e140e3c86c1543fe3aa498,90924
0xf623cbce211c638a2b639672c812dcda97ad1742,90924
0x5cfe3a15c0f55b8c087d5063258a49e20784de8e,90869
0x50aadfd1b755b9bff7c4d03f7ce3b426a2dfda69,90869
0x86333420bf4517216b3e7271f26c0f8945332f7a,90869
0x7a7587297027c1f3f572aa3bb99ebb4e0bdca23e,90869
0xc520357869a9b39e6752e7321a8a3d2ce86252eb,90869
0xf980c5e139e849c592f3d2f35e7baa2c427c5dbf,90869
0x078fff87d2a63a546e1718a67758e678445fd24c,90869
0xdb084396d82a50a1d9cada0d04eca5326672baa9,90869
0x2b999c74f2613413d70c4913bd3a46d2145a7f6a,90869
0xef45d2ad5e0e01e4b57a6229b590c7982997ace8,90869
0xf0ad8d543a644ce21deeef08e797c22b36677826,90869
0xb31b500e922c5f2c4d8203f17ab3f843a0bf8de4,90869
0xdc9c5e34959ec3643af1e1d34a83d6b251aab1ef,90924
0x62451eb6b395bd8540920fe960486de8ab342bca,90869
0x97839c9f50f2a7eac942118e79578161a47db3e0,90869
0x861736fa0e2898d5acde086c21d4ffaf170101fc,90869
0xd5c0be8b13870ba6d21b9141221d582b9d8f02b8,90869
0x07f4b7f3c85aa8a3fceb113b7a424ab822ce77a9,90869
0xedbf72f88e72133b10cddded385d2b0f7b27f588,90869
0x5ec0cf03b0a1e205d4ff8829d82d598d1adf9d29,90869
0x32841925790f6fc9fc72ec54eada0b942165d2e9,90869
0xaf4fc1640160e74824a7d75b132dd0e9ac7559f8,90869
0xcef3eec9a255d45b38b1d72dd3c114ee1d36c3c8,90869
0x0eeca95c58919b1b96bb1cde61a99f9d7571def6,90869
0x1ec9dd67af275fa69b6ecf7e4c3c4c0968a28fa8,90924
0x5bd832dc1a5ac61f687b87c4199b844819a4d8ed,90869
0x5f68f6b0fedb02a8e1b33e73d9da53336ed21f7b,90869
0x2a689cd127422e9cc331b1461a7e65eba1f14a97,90869
0xe5c5ad55957e3d07f572025371ce84cc992cd2dd,90869
0x5cdf7f1389d53bc49361163dc5a86916fce4f548,90869
0xf980bb10341b80b11e5f774a8e2495f38783b75a,90869
0xdda55a04d3922079579e3a0d404fdc98a86b5b94,90869
0x17a8eaf9241a220e1ebda22a623cb058530cb0ab,90924
0xac79d8158160691859bee53a049883dd4fc26164,90869
0x49d72b6a37010f4d62e81087685d0759eee2d780,90869
0x413a9c69df59288ef9a7ebe78a2033dd2f3e1af3,90869
0xb3cb8dbafab732f6605bf1bff035e45ea5f7919e,90869
0x34ca9755fb5e84a60844ed9835a68342b30d846b,90869
0x6c13b53996e8ac442f434b7461fa2c2152263579,90924
0x7c213535fa480055048f2662d922bbb29caedaf0,90869
0xc7005516ce80eecb49bce74f75523f4c43d55cbc,90869
0xe3a1bf5c6f40758077754767f2b944c6631712ec,90869
0xb9479331df573d6bca8b924f48e8cacb84664ce7,90869
0x8a04a8aa962184143cebc4ea9295cb959a8cd259,90869
0xd8697cd8e7ca234a7791c5499cb3969cf1029e86,90869
0x2253ef63addab1fab314e0d5e20116966b52d040,90869
0xf315d8464b7ded91c354ed646ba087d7fda0b923,90869
0xb749a369ec762d5bbdbe4dcaa74256a859dafc42,90869
0xc9ebd07d1d0cdf6fb81c1ead3b65644bfbb842ed,90924
0xcf37727f4d4241d125914b07fd8b971177d9e087,90924
0xfdb73acccccfab60cedba756d27cb5ddc9193edd,90869
0xd1b34f79099a6890e5136389f781c211a30d9e7f,90869
0x767eb448020c6ab10cab7c2cce8cd09925df166d,90869
0x21e23d4b0b131abf4770552494d2258bcc2cdcb1,90869
0xe5f9b9fac7967de6e15374623c8ad3ddac0cf5ac,90869
0x312191196ee79e01c38dc3c83f5dfd4bf42fb440,90869
0x6a89dcc79d4e862d87eac8b67404cd6f03177e2e,90869
0xb5363508582a631413b8b9c99f836f4b673988a1,90869
0x6c4c444d56f306ce4da2e3a7158615c604c615c0,90869
0x76bdff8f42f791c41d8acb6fd70d12f2f9249a53,90869
0x6b446b4727ed073828d028e0e763ddc340645bb0,90869
0x9e7ab7f8e04916b48fb86c9cde15c54e7daf1a26,90869
0xbf53e6bddd21064271f515eb8af1ab5cd7518762,90869
0x98b8da57cb147dd53d407048c2d5e0de7ea3c1d3,90869
0x4286d9da0d8085b8a7a34fa49a87b900845cc2f8,90869
0xe47963a69d71e40290ed33a624e29ff3afb2e2d0,90869
0x0194325bf525be0d4fbb0856894ced74da3b8356,90924
0x925fc48677e6946d2ae750a635b604e786684a6a,90869
0x1c15c520c31de4edcaf5735282054a849bb8e8a8,90869
0x653497a172af8952800aa4c7166afc89d5b9d7ef,90924
0xba1904964d4052e2941550d1152f6ff2615987bf,90869
0xd05515a29cf838bf2c7ff4d4ef74e1bf6c629e4b,90869
0x8a43d3e6bb937c06f5ac9f45bd09d012a454311e,90869
0xf0ef77d75ce344e9e9e77e4f6529d4690cbdfdae,90869
0x2b993d6f7cff0058c402263fe86e718795401a3e,90924
0xb4e9b0ed5094bbb83153cc521b4c7cfa54b657e6,90869
0x7938d31dbb2d83de352f746b5ac20363d840639e,90869
0x6c3118570a55a3db895ba1b5ed3ad2d7a889766a,90869
0x6f1a18e399f8da8b4019c24fbe755f0c96af61fb,90869
0x171a131786765f1bed2ed895882e4e6493a2db3e,90869
0x76b609e35ae026052a7a2bcde47d7b4b849c1b31,90869
0x067c1070e0c7c84974b7192076c42a2a2eadcf83,90869
0x768c44c3ea8b53d4670e109cdecd43b83ec06c6a,90869
0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,90924
0x070eab7194f8648fb5caed47a02bc12733880857,90924
0x983a7502500142441b5eba0644ed456fe261a5ac,90924
0x6d7fe9b85291d72560be179d5a7b13bd9c1e457a,90869
0x0042cb6be82fd326ffa5fc2edba67fe270adfa98,90869
0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,90869
0x5079f9f457d772e43439e7965e957b470a9ae3fd,90869
0x7235927459cfc05520b6a1467b4cd7ebf1b62217,90869
0x6277f0457cbd2ded7ba93a8338d1deb1d08a8795,90924
0xe2bdea72e0eb0b86bd045f6912eade4ed58e6388,90924
0x77b6c6af40489e760d51de39ddb159300bd89a1d,90869
0x02ad363decf9718c2b99af621295c84d26752325,90869
0xfeb3043255f28bb1554b3f071bea10737b29f18b,90924
0x0e56145efa94e54bb543e7e8575b0f17648217b5,90869
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,90869
0x1648a8e680a218b566547c447444829466af48f7,90869
0x9d581f7080369ac0e5eccd82667fe4b8b8faac24,90869
0xcc10cc94983cf96ad8da4ea9407350a5ecab9cf9,90869
0x3fee73cc485d9da82688b29238c76f7b87f9fcfb,90869
0xf804b728103b3bfb0dec968a0b00623f094ebb2b,90869
0x680928be902cf052b8daa9607fb820e13ba81f53,90869
0xe76cc0bbd3a72cf40de676c326323ea379587083,90869
0x9b28b070f2df34ed5b8c25f52927015b6ff4837c,90869
0x7de4c7d2560dbc17eefc5c0fb015c85a49ac52a0,90869
0x195bc64f31519f06a454836268fdc4a22c4d6c2f,90869
0x5c482f95fcdbf5e34e4a0aa68c1be465679e72e9,90924
0x1691102fa820206b934fee8306a2e1c040c7ed65,90869
0x7cce3713e47bce4cf1929accdcd5f353d48263c6,90869
0x5e5a90d8e988ce6be0cf4b291c2d17856924a931,90869
0x98efe11eedf6f143cddd9089b3b8b204002d7476,90869
0x9c7f2c465357d08137ac7eb8b6e05d050b27d30d,90869
0x7845a5e3581fd8156a95a5a50b3d34384c75161f,90869
0x30b425d3a7bbd7b33d11be9af496af5908ebde1d,90924
0x691b33797be9499ace529e5801af6ddcf9370194,90869
0x176163c7f210ecfaffea1a608ab24174b58d753c,90869
0xaccd0545b066926a376a8b5a31ebf38df709e708,90869
0xe6b953ab1e4f5d503d331bddc4cb84c0a098efb1,90869
0x980f0d46ba52cfceea9dc5176ad5369caf7f4d96,90869
0x5ac9d3dba4db1573d3807c4dc502bfa3ff045f4c,90869
0x5b83909d1d62c443d9568f382b485262675f843a,90869
0x7b9b8ea7ee81a5298f1eb1da63f3d2985c7e0f4f,90869
0xb2786f0baabe53fdb1ab45e765751d6160966c0c,90869
0xe312504a391575f436ca18539e4476e02d26c96f,90869
0x026eb6b8bb5a66fb9ac2a0dd69db199dc2f0a579,90869
0x9eed5d5bcecabfe216d5e125db08fe798535df20,90869
0x42dc6f7b2513cb888f37ada7313e76e1af2aa716,90869
0xa6c649659a62e3c64803540ac67b8ceb2a56101e,90869
0xb8f40be3b81b30eefdc48dcbf85ecaafe23f5f67,90924
0x6d0e095e03544736220e49fba43a5d8b3b6fc966,90869
0x42c6d92a09349cb05b79fe85a740461fa27c21bf,90869
0x26148e1f4fd27506e7f1f1fe4543e7c317fca3b3,90869
0xeb41acb7cca431cf7622fe242478e2cab38e061b,90869
0xa1f2dd86f2358b0f9198aa9c95f253c7be6886d5,90869
0x29b305bc91dc3b568e0ad2cbca00512c1a5a396f,90869
0x780423e2216405500be0670affacc5c80efd3c23,90869
0x430279a0cc65dff3a92c385450605cf2e7b67304,90869
0xffbc2b4fdd344b5cd42a8ca3eaa246cc6ae0fbee,90869
0xa309e257db5c325e4b83510fcc950449447e6bda,90869
0x72929b6594da4741dc41029f9f658c9a9a4fdcd4,90869
0x1f92bd480f0f9e525fe6e0101a6ac78571c7092d,90869
0x3bd1848aa08f2fb725172d9f6aa738adf22bbd2b,90869
0x12fb4b0dcf1969be83dfcbcc934d9191fcca0aaa,90869
0x596bb1dfa63f0070fd3c944c01523a808316b251,90924
0x17b6a27744aa63b4f2960cb3dbedba8e59127059,90869
0x4c936e359d43ec060f1d66dbe0dda2a73878e41e,90869
0x4ba7a675b583cd228fb6ff23232c8dd41cd715de,90869
0xea39fe417a9a39aa4a25f3c92c57a68489d94a0b,90869
0x0dab8ddaf5a33072080d8a4702e9dfcd385eddcb,90869
0xd58919830be1833052b8321021218f10d80d088d,90924
0x5f5724df82dd5143e9589833cced467ef044259a,90869
0xbc8819c1821bc52b5d30d2dd52f0cb6110510005,90869
0x924477d36aa64529d31e2f27efa40e093c7ec001,90869
0x72656cdf1c5bc08f7d95919e1b31ca8a88de62c6,90869
0x17bf77763c67e86724399431ee3e7920b31b0595,90869
0xb99a107d6044aa4c19e7a428032330890b931b31,90869
0x57dd129276d327b11891b7ae0ba4ead59215b08c,90869
0x2f2e822d0d47a0dfcf5d39e612fbff247351f054,90924
0x637a953349d643aa229b4892d855d10ba675ae7f,90869
0xd03cf217956c15be937fe24e60b4a40745f9fee2,90869
0x3dba7a1edc80942414a5552023908e33ca32d9b6,90869
0xd7cebbc2dd3d1a62206cd995fb89c46c1f97346d,90869
0xe8e15525fcee15410ed827008c457124080f7753,90869
0xf8f56d76b9a50d4df33c3d7a4a2b2909d8cf1441,90869
0x3d30a47899905ed70b64b20bbabe6d078397d8c4,90924
0x9a2869afe5929c2825e7efee4440834b3f288d1e,90869
0x4b4daaadc8577db6228a7f3934bf7a209fa7d5c4,90869
0xe9030bfc2793bfd6233781b321e1cff527795dc6,90869
0xa4d4372eb9f9a0db9fd3465cfa8d5b41950c3860,90924
0x56f6f28f5e6aa02d3863cadca22018ef43f6d82d,90869
0x3215408a7f58c834982d978dcc5faee51b407546,90869
0x72cb40a11781ff0149abb55a1adebe2407575030,90924
0x155eca19967a30b27eb3b182a2e057cbcc314278,90924
0x2c8573b19ad61882bcaffad026988b09290b0bdc,90869
0x0360c3330cc7b66013af2b202c6145c9e1966dcd,90924
0x98dc06b6809984a490e3c8a8a3e262ae6ed16be9,90924
0x5d819b925325bc5b8d7139ccef01559421ab2a57,90869
0xeba9e056275e2f37ffd29d2c69478ff2ad44e2f1,90869
0x21d7191a0f486527475788686a3a93c34a3185a7,90869
0x73c808eaa737967bcfe4ac127c6238c4d03efa2e,90869
0xc02d6e641bb8cb8eca3030566adf32e5cdb8372a,90869
0xb0a5d3beff2e5fd060ccf34136edd491eba872d3,90869
0x5f1939166dec6eae67d4010f97952a0452b7c9d9,90869
0xc2248193987350e955b1cb56b3d9091d6d9fa6f2,90869
0xf15dbfb6bdab4b8909e6e9d997b271288af51a22,90924
0xb5360d78643a0b0f39b4f32c629a2a920b74e3dc,90869
0xf448e72f0d6898561e830c358fe42afe41c5d427,90869
0x16b75d25129fdc3dbe070739e9a3a0998f7729d5,90924
0xd913c5f008ec1038d64de6c5a898234953dee7d3,90869
0x0503160103e76f4930b73bfd0e7fb8a3e3d2b5f2,90924
0x13f6125703db296985b81b8aea2c65436436ec6a,90869
0x587e56d974988ab20e118d429e22113f7913aec0,90869
0x7fbde8b27d2b4f164b66f2a9dc02bbd6697e5b19,90869
0x7bb794f2bfa81f05f0cd7b3515e218fca34c865a,90869
0xb93493bfcc7d458eeeaba4682213fa3b982e9723,90924
0xc7f60c9100a43ff4b6676fcfd64a818318581a02,90869
0xc80d7252523b9596952023cde93ceffd470e1e36,90869
0x7c3f6eeb88d837d1bc14ff857a95f5b060be757f,90869
0x0b5dd26f44d36141d97a3bf6841e7ba63c092af9,90869
0x0784852dd7cb75f3e4dccabe2541c686a8705dca,90869
0x39d588fe133de85df6dd5311454c885d2bb5b1c6,90869
0x250a9285b37e6c9886766bfa84bb6e99975ba29a,90869
0x514f630c262e0704c1ce8bc1e6c2ad70e18960c0,90869
0x7f37426ba9792f04a705e8dfeef97f06350cda3b,90869
0x35c9d7b83d94bc48b311f6bf3045e4ac519eca07,90869
0xa5a2a35fa9404f3603505984506206ccf208489f,90924
0x8fc3c7b86472dfde5b10598a8c7de9a6138ecf05,90869
0xde19bc15d1ec6db40cc70254b71a45f0effe4f03,90869
0xe4be1562787edf241f7bcb9acb68e2ba153861bd,90924
0x1fc8fa339a2df5b72005cb93bfba188bca331ec0,90924
0xf10914d15e53dfb8320e1cc4955cde44b76548d0,90924
0x1a69169fe8d1bd05ccc1d5e9bc2aeaf76cd78484,90869
0xc09cbdd56a4fc93f2d450b1d85a69f79a4ad2afd,90869
0xdae9b7091902e34c0f9b5ea2aaf8649645b3426c,90869
0x37364ea3530b1205091d8b821e6fa3855f3aea4c,90869
0x02b1bc82fe8e93f736cd3e998f7b457af6b4b7c9,90869
0x7fc05ecdf785dc37277b5c6c9ab0720596587ede,90869
0x401f8b8348b8ccfdf04bbfb4e3e6df105c9e71e1,90869
0x1b08e9621a2e026ef851b596ead0f98f42a1ce67,90924
0x40096f71dbbf8271420a6096bc8ca7f02d992486,90869
0x844a9a0ce4558243ef51392804c00356d22b64dd,90869
0x8e918deb2824b55d137599238a93ca318a8300ef,90924
0x8b0cee6f7570467c8d23024784b924331a9e5778,90869
0xd3513bbe5c3470e9e9f5eb38c7d749d8a27f886e,90869
0x2835e7b3d3ae58e57e7f65ddaa08b5edf21dad68,90924
0xf64bfd76cff8afaf4ec6ccf1f88acd0077d7a4b7,90869
0x9cd1e4418f089328583694648e6b3a4f5b718954,90869
0x8d195c2f33b4e946f4acade04ac538f240b2c658,90869
0x4cef52869aacbdb295694ac8f9bc9007edbe1d15,90869
